x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1672.2,1152.2,560.0,1993.45,-54.8
-1667.7,1152.9,560.0,1980.4,-54.54
-1656.9,1153.7,560.0,1965.54,-54.19
-1642.9,1153.3,560.0,1944.51,-53.74
-1622.7,1152.8,560.0,1889.5,-52.55
-1598.1,1151.4,480.0,1838.33,-51.52
-1568.8,1149.7,560.0,1792.92,-50.48
-1534.1,1147.5,560.0,1740.76,-49.26
-1489.8,1144.3,480.0,1651.56,-47.16
-1436.1,1140.0,640.0,1565.54,-44.9
-1372.3,1134.6,640.0,1476.86,-42.15
-1299.3,1127.6,640.0,1394.25,-39.3
-1219.0,1118.6,790.0,1322.6,-36.73
-1132.1,1107.8,560.0,1254.74,-33.85
-1042.8,1095.5,320.0,1192.11,-30.61
-951.3,1082.6,320.0,1142.28,-27.31
-855.6,1068.9,-80.0,1090.64,-22.99
-755.7,1054.8,-80.0,1045.19,-17.83
-656.6,1041.4,-160.0,1013.17,-12.54
-559.5,1029.4,-240.0,998.04,-7.72
