x_mm,y_mm,speed_mms,distance_mm,angle_deg
419.9,1391.5,160.0,1310.24,19.9
428.5,1359.3,80.0,1272.59,20.37
434.9,1327.6,0.0,1256.32,20.6
439.5,1297.4,-80.0,1242.65,20.89
442.8,1269.1,-160.0,1236.62,21.19
445.8,1243.2,-160.0,1235.81,21.6
448.1,1219.6,-240.0,1237.66,21.82
450.1,1198.0,-240.0,1235.82,22.1
452.1,1179.0,-240.0,1234.01,22.39
454.5,1163.8,-160.0,1233.69,22.59
457.6,1154.5,-160.0,1234.85,22.72
461.3,1148.9,-160.0,1234.17,22.89
465.4,1145.0,-160.0,1235.34,23.02
469.7,1142.8,-80.0,1238.35,23.11
474.1,1141.6,-80.0,1242.16,23.28
478.5,1140.9,-80.0,1246.26,23.6
483.3,1140.3,-80.0,1250.8,23.96
488.1,1140.5,0.0,1256.49,24.1
492.5,1141.6,0.0,1261.47,24.05
496.3,1143.4,0.0,1265.22,23.87
