x_mm,y_mm,speed_mms,distance_mm,angle_deg
-49.0,3253.0,80.0,3253.37,-0.86
3.0,3155.0,80.0,3155.0,0.05
48.0,3094.0,80.0,3094.37,0.89
105.0,3051.0,80.0,3052.81,1.97
164.0,3008.0,80.0,3012.47,3.12
218.0,2965.0,0.0,2973.0,4.21
271.0,2926.0,0.0,2938.52,5.29
333.0,2893.0,160.0,2912.1,6.57
401.0,2870.0,160.0,2897.88,7.95
441.0,2849.0,320.0,2882.93,8.8
490.0,2845.0,160.0,2886.89,9.77
528.0,2837.0,80.0,2885.72,10.54
563.0,2831.0,80.0,2886.44,11.25
594.0,2827.0,80.0,2888.73,11.87
594.0,2834.0,160.0,2895.58,11.84
588.0,2845.0,160.0,2905.13,11.68
579.0,2842.0,320.0,2900.38,11.52
552.0,2784.0,160.0,2838.2,11.21
527.0,2723.0,720.0,2773.53,10.95
498.0,2612.0,80.0,2659.05,10.79
