x_mm,y_mm,speed_mms,distance_mm,angle_deg
-32.0,1295.6,80.0,1306.01,0.18
-31.2,1292.5,80.0,1308.03,0.39
-26.8,1293.3,-160.0,1311.03,0.39
-19.3,1297.3,-80.0,1314.02,0.31
-12.0,1302.3,-160.0,1314.0,-0.04
-8.4,1305.1,80.0,1313.03,-0.39
-5.9,1307.4,80.0,1312.1,-0.7
-4.8,1308.8,560.0,1308.2,-1.01
-6.1,1308.8,0.0,1299.44,-1.5
-8.4,1308.5,0.0,1300.35,-1.32
-11.4,1308.3,80.0,1304.26,-1.14
-14.6,1308.1,80.0,1306.2,-1.01
-17.5,1307.8,80.0,1308.15,-0.88
-19.9,1307.3,0.0,1309.11,-0.74
-21.0,1307.2,0.0,1313.05,-0.52
-20.9,1307.3,0.0,1314.02,-0.35
-19.4,1307.4,-80.0,1313.0,-0.04
-16.8,1307.6,-80.0,1310.0,0.13
-12.7,1308.4,-80.0,1307.02,0.31
-9.0,1308.9,80.0,1305.02,0.31
