x_mm,y_mm,speed_mms,distance_mm,angle_deg
398.33,2091.0,-1120.0,2228.64,9.82
381.33,2188.0,0.0,2312.63,9.18
366.33,2270.67,80.0,2359.11,8.53
355.67,2322.0,80.0,2375.63,8.42
354.33,2349.67,160.0,2393.99,8.77
360.0,2363.0,0.0,2401.21,8.79
368.67,2373.33,80.0,2410.19,8.93
371.0,2381.67,-80.0,2419.77,8.84
369.0,2390.33,0.0,2426.01,8.56
362.0,2398.33,0.0,2430.77,8.35
351.0,2406.67,0.0,2439.67,7.99
341.67,2414.67,0.0,2445.78,7.83
333.33,2422.67,0.0,2451.05,7.69
330.33,2426.33,0.0,2449.33,7.74
330.33,2428.0,0.0,2450.73,7.81
332.67,2427.33,0.0,2450.01,7.86
335.33,2426.67,0.0,2448.44,7.93
337.67,2424.33,0.0,2444.76,7.99
340.33,2420.67,0.0,2440.23,8.08
342.67,2416.0,0.0,2435.56,8.14
