x_mm,y_mm,speed_mms,distance_mm,angle_deg
-104.0,1383.6,-240.0,1633.0,-3.48
-105.5,1436.1,-1040.0,1671.32,-3.02
-102.5,1487.3,-790.0,1700.03,-2.8
-97.9,1537.6,-2080.0,1742.17,-2.86
-97.5,1591.9,-1680.0,1840.12,-3.83
-103.4,1651.2,-1680.0,1949.25,-4.94
-115.2,1711.7,-160.0,2021.83,-5.93
-130.9,1775.2,-640.0,2120.67,-6.74
-146.5,1844.9,-160.0,2244.42,-6.5
-160.3,1918.6,0.0,2336.67,-5.97
-172.7,1982.9,-160.0,2283.91,-5.6
-183.7,2037.0,-160.0,2218.85,-5.12
-193.8,2084.6,-160.0,2181.77,-4.84
-202.3,2124.9,-160.0,2149.89,-4.59
-206.4,2153.7,0.0,2130.32,-4.42
-205.5,2170.6,0.0,2116.98,-4.31
-198.4,2179.5,0.0,2104.53,-3.76
-185.0,2178.5,0.0,2099.15,-3.14
-168.5,2165.0,0.0,2096.89,-2.43
-150.7,2142.0,0.0,2095.01,-1.78
