x_mm,y_mm,speed_mms,distance_mm,angle_deg
276.67,643.0,-480.0,742.23,24.94
310.33,675.33,-480.0,788.11,25.56
337.67,709.67,-560.0,827.42,25.79
359.33,746.33,-560.0,869.47,25.77
375.33,784.33,-560.0,911.68,25.19
389.33,826.33,-480.0,959.29,24.78
399.0,875.33,-320.0,1015.16,23.64
406.33,928.0,-390.0,1065.08,22.64
406.67,981.33,-320.0,1106.96,21.35
400.33,1027.33,-390.0,1136.3,19.97
389.67,1069.67,-390.0,1172.6,18.81
376.67,1112.33,-390.0,1214.82,17.44
364.0,1159.67,-790.0,1259.6,16.13
355.67,1209.67,-560.0,1308.51,15.65
357.0,1261.33,-720.0,1364.56,15.65
366.33,1316.33,-80.0,1426.01,15.37
375.67,1373.67,80.0,1481.82,14.9
380.67,1432.0,-320.0,1537.47,14.42
382.0,1484.67,-160.0,1579.88,13.99
378.67,1527.67,240.0,1604.48,13.37
