x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1215.0,1861.7,-240.0,2254.06,-32.74
-1234.0,1574.0,640.0,2000.06,-38.1
-1225.5,1560.5,640.0,1968.32,-38.19
-1216.67,1545.33,390.0,1932.05,-38.36
-1206.5,1530.25,480.0,1894.25,-38.38
