x_mm,y_mm,speed_mms,distance_mm,angle_deg
421.6,2022.6,320.0,2076.64,12.04
427.8,2027.0,240.0,2080.84,12.18
433.6,2031.0,160.0,2085.8,12.29
438.8,2034.4,80.0,2089.8,12.41
443.8,2038.0,160.0,2095.77,12.51
448.8,2041.6,80.0,2099.56,12.6
452.6,2045.0,80.0,2101.51,12.59
455.4,2047.8,80.0,2102.49,12.58
457.4,2050.2,80.0,2103.68,12.6
458.6,2051.6,0.0,2103.9,12.63
458.8,2052.6,160.0,2104.66,12.6
458.8,2053.6,80.0,2106.4,12.56
459.0,2055.0,0.0,2109.54,12.57
459.8,2056.8,0.0,2113.34,12.66
460.8,2059.4,80.0,2117.68,12.68
462.4,2062.2,80.0,2120.07,12.73
465.2,2065.4,0.0,2125.08,12.83
468.8,2068.0,0.0,2126.2,12.96
472.2,2070.2,0.0,2127.85,13.04
475.0,2071.8,-80.0,2128.6,13.0
