x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1332.3,978.5,240.0,1772.43,-57.09
-1366.5,976.2,390.0,1819.59,-57.93
-1401.1,973.6,720.0,1846.19,-58.85
-1433.1,969.0,560.0,1834.67,-59.76
-1462.1,961.1,560.0,1814.19,-60.69
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
-1486.9,950.8,640.0,1790.95,-60.97
