x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1497.9,1184.8,480.0,1906.01,-53.34
-1506.9,1177.1,480.0,1894.21,-53.98
-1513.8,1166.8,560.0,1878.8,-54.58
-1519.2,1152.0,720.0,1864.67,-55.24
-1522.5,1134.4,790.0,1844.18,-55.78
-1523.7,1116.4,480.0,1826.95,-55.91
-1522.0,1099.6,390.0,1809.03,-55.56
-1517.0,1084.1,390.0,1789.37,-55.01
-1508.1,1069.3,880.0,1761.97,-54.59
-1495.8,1052.9,720.0,1718.62,-54.66
-1476.2,1031.5,560.0,1621.93,-55.27
-1450.5,1007.0,160.0,1542.98,-55.72
-1419.6,982.0,240.0,1482.3,-55.53
-1383.6,956.7,160.0,1424.67,-55.35
-1342.7,932.5,160.0,1370.21,-54.54
-1297.9,908.7,240.0,1323.64,-53.57
-1250.7,884.3,240.0,1283.45,-52.63
-1201.5,859.8,160.0,1248.45,-51.28
-1150.7,836.5,160.0,1217.43,-49.66
-1098.3,818.5,80.0,1197.28,-47.17
