x_mm,y_mm,speed_mms,distance_mm,angle_deg
60.0,1869.0,-160.0,1869.96,1.84
58.0,1863.0,-80.0,1863.9,1.78
66.0,1856.0,-240.0,1857.17,2.04
67.0,1854.0,-80.0,1855.21,2.07
68.0,1853.0,80.0,1854.25,2.1
66.0,1852.0,0.0,1853.18,2.04
63.0,1852.0,80.0,1853.07,1.95
61.0,1857.0,80.0,1858.0,1.88
59.0,1859.0,0.0,1859.94,1.82
55.0,1863.0,0.0,1863.81,1.69
53.0,1864.0,0.0,1864.75,1.63
54.0,1864.0,0.0,1864.78,1.66
55.0,1863.0,80.0,1863.81,1.69
56.0,1860.0,80.0,1860.84,1.72
59.0,1861.0,-80.0,1861.94,1.82
61.0,1862.0,0.0,1863.0,1.88
65.0,1865.0,240.0,1866.13,2.0
75.0,1870.0,80.0,1871.5,2.3
83.0,1875.0,-80.0,1876.84,2.53
101.0,1877.0,0.0,1879.72,3.08
