x_mm,y_mm,speed_mms,distance_mm,angle_deg
-510.0,1381.0,-480.0,1472.16,-20.27
-565.0,1408.0,-560.0,1517.13,-21.86
-633.0,1433.0,-880.0,1566.58,-23.83
-694.0,1452.0,-240.0,1609.33,-25.55
-742.0,1473.0,-480.0,1649.33,-26.74
-775.0,1506.0,-320.0,1693.71,-27.23
-812.0,1537.0,-390.0,1738.31,-27.85
-833.0,1552.0,-390.0,1761.42,-28.22
-830.0,1574.0,-390.0,1779.43,-27.8
-824.0,1585.0,-390.0,1786.39,-27.47
-821.0,1607.0,-480.0,1804.57,-27.06
-820.0,1631.0,-480.0,1825.53,-26.69
-825.0,1667.0,-320.0,1859.98,-26.33
-830.0,1701.0,-320.0,1892.7,-26.01
-819.0,1771.0,-320.0,1951.21,-24.82
-805.0,1834.0,-480.0,2002.89,-23.7
-782.0,1894.0,-640.0,2049.09,-22.43
-745.0,1965.0,-480.0,2101.49,-20.76
-709.0,2010.0,-640.0,2131.38,-19.43
-671.0,2070.0,-480.0,2176.04,-17.96
