x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1575.4,1040.6,560.0,1860.3,-56.93
-1567.2,1030.8,480.0,1853.34,-56.87
-1559.2,1023.0,560.0,1847.46,-56.64
-1550.0,1017.2,390.0,1839.94,-56.37
-1541.2,1015.0,390.0,1826.07,-56.34
-1530.8,1012.4,240.0,1809.71,-56.38
-1519.2,1007.6,240.0,1791.69,-56.5
-1506.4,1000.4,480.0,1774.22,-56.47
-1491.8,991.4,390.0,1754.24,-56.27
-1475.4,982.4,480.0,1732.9,-56.08
-1448.6,973.2,390.0,1673.04,-55.15
-1411.6,964.4,240.0,1614.47,-54.17
-1365.4,954.8,240.0,1557.6,-53.25
-1310.6,944.0,80.0,1500.21,-52.18
-1235.8,929.2,-80.0,1389.08,-49.99
-1151.6,915.2,-80.0,1300.5,-47.06
-1058.6,905.2,-160.0,1230.19,-43.32
-959.8,901.8,-160.0,1185.64,-39.49
-857.2,906.4,-160.0,1157.94,-35.47
-764.0,924.6,-160.0,1151.46,-31.29
