x_mm,y_mm,speed_mms,distance_mm,angle_deg
700.0,2194.0,0.0,2302.96,17.7
704.0,2190.0,0.0,2300.37,17.82
702.0,2182.0,240.0,2292.14,17.83
696.0,2174.0,240.0,2282.69,17.75
694.0,2165.0,-80.0,2273.51,17.77
692.0,2157.0,-160.0,2265.28,17.79
691.0,2148.0,80.0,2256.41,17.83
692.0,2138.0,0.0,2247.2,17.94
706.0,2112.0,0.0,2226.88,18.48
760.0,2027.0,0.0,2164.79,20.55
808.0,1951.0,0.0,2111.7,22.5
824.0,1926.0,0.0,2094.86,23.16
839.0,1902.0,0.0,2078.83,23.8
854.0,1879.0,0.0,2063.97,24.44
868.0,1857.0,0.0,2049.85,25.05
881.0,1835.0,0.0,2035.53,25.65
894.0,1814.0,0.0,2022.33,26.24
907.0,1794.0,0.0,2010.25,26.82
919.0,1775.0,0.0,1998.8,27.37
931.0,1756.0,0.0,1987.54,27.93
