x_mm,y_mm,speed_mms,distance_mm,angle_deg
431.1,1172.5,-160.0,1219.71,18.15
417.9,1169.4,-160.0,1205.21,15.74
399.5,1166.4,-160.0,1191.46,13.2
375.9,1163.8,-160.0,1177.36,10.67
343.1,1160.6,-160.0,1151.48,6.08
300.9,1156.6,-240.0,1131.21,1.11
249.0,1151.4,-240.0,1119.08,-4.25
187.9,1144.8,-240.0,1113.64,-9.61
117.9,1137.5,-240.0,1126.7,-14.86
39.8,1129.3,-320.0,1144.69,-19.65
-45.6,1120.7,-480.0,1173.03,-23.83
-133.7,1111.2,-480.0,1200.48,-27.48
-223.1,1101.4,-480.0,1230.74,-30.36
-313.5,1091.9,-480.0,1264.29,-32.86
-399.7,1084.8,-640.0,1304.25,-34.57
-480.7,1080.6,-640.0,1344.2,-35.89
-554.6,1080.4,-560.0,1384.44,-36.42
-620.8,1084.9,-480.0,1423.22,-36.57
-680.9,1092.1,-640.0,1462.88,-37.47
-735.9,1101.9,-720.0,1502.4,-38.49
