x_mm,y_mm,speed_mms,distance_mm,angle_deg
37.33,652.33,-320.0,669.94,7.63
87.33,666.0,-320.0,693.27,11.23
133.67,681.67,-390.0,723.0,14.17
175.67,702.0,-390.0,756.21,16.52
213.0,725.33,-480.0,789.63,18.23
248.67,752.33,-560.0,831.97,19.96
280.33,784.33,-480.0,877.58,20.69
308.67,821.0,-390.0,921.86,21.11
333.33,859.0,-480.0,964.87,21.78
360.33,894.33,-390.0,1006.09,22.87
385.67,930.0,-240.0,1049.55,22.88
405.67,968.0,-240.0,1093.08,22.48
412.67,1013.0,-240.0,1139.12,21.2
414.67,1057.0,-320.0,1174.39,20.64
419.67,1094.0,-390.0,1201.72,21.12
432.0,1120.33,-390.0,1226.17,21.48
444.33,1143.67,-480.0,1252.98,21.1
451.0,1170.0,-390.0,1282.66,20.68
450.0,1201.0,-480.0,1312.12,19.87
448.33,1236.67,-390.0,1351.7,19.27
