x_mm,y_mm,speed_mms,distance_mm,angle_deg
89.6,1357.6,0.0,1344.36,4.05
90.1,1354.5,-80.0,1340.09,3.89
91.0,1351.7,-80.0,1340.03,3.85
92.1,1349.5,0.0,1344.08,3.88
93.1,1348.2,-80.0,1351.14,3.9
93.6,1347.5,80.0,1357.26,3.97
93.9,1347.3,-80.0,1360.53,4.13
94.7,1347.7,-240.0,1365.96,4.37
95.9,1349.1,-80.0,1370.26,4.52
97.2,1351.0,-80.0,1371.34,4.56
98.4,1353.6,-160.0,1371.18,4.48
99.5,1356.6,-240.0,1370.8,4.27
100.1,1359.9,-240.0,1373.36,4.01
99.6,1362.9,-160.0,1373.69,3.59
98.0,1365.1,-80.0,1372.11,3.18
95.0,1366.9,-80.0,1373.49,2.67
90.2,1368.5,-160.0,1373.91,2.09
80.6,1370.0,-80.0,1377.02,0.33
65.8,1372.0,-80.0,1386.58,-1.65
46.4,1374.0,-160.0,1389.6,-3.51
