x_mm,y_mm,speed_mms,distance_mm,angle_deg
481.9,1399.2,-1760.0,1750.73,16.46
484.2,1456.6,-1760.0,1808.64,16.18
486.5,1514.3,-1760.0,1858.9,15.99
489.4,1572.3,-1760.0,1903.13,15.83
493.6,1629.1,-1760.0,1941.34,15.69
499.0,1684.0,-1760.0,1973.5,15.58
505.6,1735.2,-1760.0,1987.79,15.55
512.0,1780.7,-1760.0,2000.85,15.51
517.8,1820.1,-1760.0,2011.99,15.48
522.9,1853.6,-1760.0,2022.86,15.42
527.3,1881.6,-1760.0,2032.06,15.41
531.0,1904.6,-1760.0,2040.04,15.38
534.0,1923.4,-1760.0,2048.02,15.35
534.0,1923.4,-1760.0,2048.02,15.35
534.0,1923.4,-1760.0,2048.02,15.35
534.0,1923.4,-1760.0,2048.02,15.35
534.0,1923.4,-1760.0,2048.02,15.35
534.0,1923.4,-1760.0,2048.02,15.35
534.0,1923.4,-1760.0,2048.02,15.35
534.0,1923.4,-1760.0,2048.02,15.35
