x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1454.8,868.5,480.0,1612.04,-60.86
-1454.8,868.5,480.0,1612.04,-60.86
-1454.8,868.5,480.0,1612.04,-60.86
-1113.0,674.0,480.0,1301.17,-58.8
-1093.0,669.0,560.0,1261.83,-58.25
-1072.0,663.0,390.0,1218.48,-57.71
-1042.25,649.0,320.0,1129.89,-57.51
-1009.8,634.4,320.0,1051.75,-56.79
-976.5,622.17,240.0,985.3,-55.29
-944.0,612.29,160.0,931.03,-53.56
-911.75,603.62,80.0,874.9,-51.64
-880.0,598.44,-80.0,837.93,-48.34
-849.0,596.2,-160.0,810.36,-44.7
-789.1,588.6,-240.0,788.54,-40.68
-727.8,584.7,-240.0,776.03,-36.35
-665.1,585.0,-240.0,768.2,-31.64
-604.9,592.9,-320.0,770.58,-27.1
-546.4,607.3,-390.0,778.09,-22.28
-488.8,627.3,-390.0,796.16,-17.09
-431.1,651.6,-560.0,814.37,-12.19
