x_mm,y_mm,speed_mms,distance_mm,angle_deg
-421.33,1401.0,-160.0,1488.3,-19.84
-499.33,1393.0,-390.0,1476.17,-22.38
-562.33,1366.67,-240.0,1471.95,-24.91
-619.0,1339.67,-240.0,1481.68,-27.1
-676.67,1321.33,-320.0,1502.11,-29.3
-735.33,1307.33,-320.0,1518.38,-31.62
-794.67,1297.0,-240.0,1544.85,-33.52
-848.67,1288.0,-160.0,1565.47,-34.96
-898.0,1287.33,-80.0,1599.32,-36.17
-942.0,1281.67,0.0,1608.0,-37.77
-989.33,1263.67,0.0,1609.34,-40.21
-1039.67,1234.33,80.0,1626.72,-42.31
-1103.33,1221.67,1280.0,1703.9,-43.64
-1171.0,1230.0,240.0,1764.96,-44.72
-1230.0,1248.67,320.0,1789.71,-45.29
-1269.0,1250.33,390.0,1790.11,-46.24
-1292.33,1244.33,390.0,1802.51,-46.71
-1304.0,1227.33,80.0,1779.75,-47.25
-1303.33,1207.33,480.0,1747.67,-47.62
-1292.0,1179.0,80.0,1719.91,-47.99
