x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1507.0,1125.0,-160.0,1880.6,-53.26
-1562.0,1213.0,-160.0,1977.68,-52.17
-1593.0,1263.0,-80.0,2032.93,-51.59
-1554.0,1261.0,-80.0,2001.26,-50.94
-1531.0,1266.0,240.0,1986.63,-50.41
-1500.0,1267.0,240.0,1963.49,-49.81
-1468.0,1291.0,160.0,1954.92,-48.67
-1453.0,1321.0,0.0,1963.73,-47.72
-1437.0,1342.0,320.0,1966.2,-46.96
-1410.0,1326.0,390.0,1935.56,-46.76
-1382.0,1296.0,390.0,1894.61,-46.84
-1371.0,1285.0,320.0,1879.06,-46.85
-1359.0,1275.0,160.0,1863.47,-46.83
-1349.0,1269.0,160.0,1852.07,-46.75
-1342.0,1267.0,160.0,1845.6,-46.65
-1333.0,1264.0,240.0,1837.0,-46.52
-1323.0,1259.0,240.0,1826.31,-46.42
-1311.0,1254.0,320.0,1814.18,-46.27
-1299.0,1254.0,320.0,1805.52,-46.01
-1285.0,1252.0,640.0,1794.08,-45.75
