x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1226.9,2258.3,160.0,2462.71,-29.8
-1225.8,2234.5,160.0,2438.55,-29.99
-1225.4,2208.1,560.0,2413.42,-30.48
-1226.4,2178.8,640.0,2386.94,-31.19
-1228.0,2147.4,160.0,2361.19,-31.65
-1230.1,2117.0,390.0,2338.58,-32.19
-1232.9,2087.1,480.0,2317.81,-32.81
-1236.5,2057.2,480.0,2293.44,-33.39
-1239.4,2023.0,640.0,2232.8,-34.32
-1241.6,1984.2,720.0,2171.55,-35.18
-1243.7,1941.5,790.0,2115.21,-36.06
-1243.5,1894.3,560.0,2042.23,-36.58
-1239.5,1844.1,640.0,1972.8,-36.88
-1231.4,1791.8,640.0,1908.24,-37.25
-1221.8,1737.3,720.0,1858.14,-37.96
-1209.7,1680.9,720.0,1807.72,-38.49
-1194.3,1622.5,720.0,1753.54,-38.94
-1173.6,1562.8,720.0,1688.24,-38.68
-1149.6,1504.2,640.0,1618.93,-39.01
-1123.6,1445.6,640.0,1547.84,-39.81
