x_mm,y_mm,speed_mms,distance_mm,angle_deg
-936.4,3096.8,0.0,3381.04,-24.65
-1042.2,3094.8,0.0,3349.8,-25.12
-1136.6,3087.9,0.0,3308.3,-25.38
-1215.0,3074.5,0.0,3264.31,-25.51
-1277.6,3056.8,0.0,3241.49,-25.53
-1325.6,3036.6,0.0,3235.72,-25.48
-1362.4,3015.3,0.0,3249.85,-25.67
-1388.6,2996.7,0.0,3272.46,-25.93
-1406.5,2980.9,0.0,3288.09,-25.97
-1415.2,2967.6,0.0,3287.36,-25.75
-1415.3,2956.8,0.0,3283.62,-25.45
-1412.6,2950.5,0.0,3281.3,-25.16
-1409.2,2948.9,0.0,3279.36,-24.96
-1405.6,2951.7,0.0,3274.38,-24.73
-1401.7,2957.0,0.0,3273.02,-24.51
-1397.2,2963.0,0.0,3271.2,-24.32
-1390.2,2968.4,0.0,3269.33,-24.16
-1379.9,2972.6,0.0,3267.08,-23.98
-1367.8,2975.7,0.0,3265.26,-23.83
-1356.6,2978.5,0.0,3265.88,-23.76
