x_mm,y_mm,speed_mms,distance_mm,angle_deg
14.0,2024.33,0.0,2018.06,0.43
15.0,2018.33,0.0,2013.06,0.46
16.0,2012.67,0.0,2007.07,0.49
17.0,2007.33,0.0,2002.08,0.52
18.0,2001.67,0.0,1996.09,0.55
19.0,1998.33,0.0,1997.1,0.57
22.0,1997.0,80.0,1998.18,0.77
26.33,1999.0,-80.0,2002.26,0.92
32.0,2001.67,0.0,2005.34,1.06
37.33,2005.67,0.0,2010.46,1.23
43.33,2010.67,160.0,2017.62,1.42
49.33,2019.33,390.0,2031.74,1.55
53.0,2036.33,80.0,2061.71,1.5
51.33,2077.0,0.0,2139.47,1.21
45.0,2135.33,160.0,2206.29,0.93
36.0,2206.67,160.0,2275.16,0.68
26.67,2290.0,390.0,2389.06,0.41
23.33,2356.33,320.0,2405.14,0.62
30.67,2400.33,320.0,2407.5,1.17
43.33,2405.0,240.0,2403.63,1.31
