x_mm,y_mm,speed_mms,distance_mm,angle_deg
-85.0,1170.0,-80.0,1173.08,-4.16
-9.0,1164.0,-160.0,1164.03,-0.44
67.0,1147.0,-80.0,1148.96,3.34
146.0,1135.0,-160.0,1144.35,7.33
211.0,1123.0,-160.0,1142.65,10.64
270.0,1128.0,-160.0,1159.86,13.46
329.0,1129.0,-160.0,1175.96,16.25
384.0,1113.0,-240.0,1177.38,19.04
440.0,1102.0,-320.0,1186.59,21.77
501.0,1093.0,-390.0,1202.35,24.63
558.0,1087.0,-240.0,1221.86,27.17
612.0,1095.0,-160.0,1254.42,29.2
657.0,1102.0,-80.0,1282.99,30.8
690.0,1117.0,240.0,1312.93,31.7
714.0,1121.0,80.0,1329.07,32.49
724.0,1116.0,320.0,1330.28,32.97
730.0,1115.0,240.0,1332.71,33.21
732.0,1105.0,320.0,1325.46,33.52
727.0,1094.0,390.0,1313.53,33.61
718.0,1081.0,320.0,1297.72,33.59
