x_mm,y_mm,speed_mms,distance_mm,angle_deg
126.4,2157.8,0.0,2146.47,3.26
124.8,2151.6,160.0,2143.36,3.21
123.0,2145.0,80.0,2137.37,3.22
121.6,2138.2,80.0,2127.44,3.26
120.8,2130.8,560.0,2116.46,3.28
120.4,2122.2,480.0,2103.43,3.27
120.2,2112.6,80.0,2095.38,3.26
119.4,2102.0,0.0,2084.23,3.19
118.0,2091.6,240.0,2075.13,3.15
116.0,2081.2,240.0,2063.99,3.08
113.2,2071.2,240.0,2052.74,2.96
109.6,2060.8,80.0,2042.5,2.83
105.2,2050.6,-80.0,2032.18,2.65
99.4,2040.2,-160.0,2021.79,2.41
92.2,2030.0,-80.0,2011.4,2.14
84.2,2020.8,-80.0,2005.09,1.89
75.0,2012.6,-80.0,1999.76,1.58
64.8,2004.6,-160.0,1990.46,1.24
53.6,1996.8,0.0,1981.21,0.84
35.8,1986.2,0.0,1957.05,-0.41
