x_mm,y_mm,speed_mms,distance_mm,angle_deg
-623.4,989.7,-320.0,1120.32,-16.17
-554.7,1013.1,-480.0,1120.57,-12.26
-485.2,1034.8,-480.0,1141.14,-8.36
-415.3,1057.4,-480.0,1165.05,-4.78
-346.7,1080.8,-320.0,1188.74,-2.02
-279.3,1102.4,-390.0,1214.06,0.57
-212.9,1124.6,-480.0,1244.91,3.18
-148.3,1148.5,-390.0,1278.23,5.66
-85.1,1174.0,-320.0,1314.25,7.83
-22.7,1200.2,-480.0,1343.97,10.37
39.7,1227.3,-480.0,1382.66,13.04
102.0,1254.1,-720.0,1416.33,15.77
164.6,1279.6,-790.0,1458.44,18.39
225.9,1303.6,-160.0,1493.0,20.22
284.5,1327.9,80.0,1530.91,20.81
338.0,1351.3,80.0,1547.87,20.69
385.9,1373.8,80.0,1566.95,20.47
428.1,1394.1,80.0,1573.51,20.38
464.5,1411.7,240.0,1574.59,20.17
493.7,1427.1,160.0,1569.63,19.89
