x_mm,y_mm,speed_mms,distance_mm,angle_deg
-142.67,3568.67,390.0,3388.59,-2.64
-150.67,3402.0,320.0,3265.18,-2.53
-142.33,3261.0,560.0,3138.57,-2.32
-124.67,3139.0,480.0,3020.76,-1.95
-102.0,3021.33,390.0,2909.99,-1.5
-76.67,2909.67,390.0,2801.46,-1.04
-50.33,2812.33,80.0,2727.11,-0.5
-29.67,2739.33,160.0,2690.04,-0.3
-16.0,2690.0,80.0,2653.02,-0.22
-13.0,2662.0,160.0,2643.04,-0.33
-14.0,2643.33,390.0,2634.05,-0.37
-14.0,2624.33,390.0,2596.02,-0.22
-8.67,2591.67,390.0,2545.0,0.02
5.33,2524.0,390.0,2431.13,0.59
24.67,2441.33,390.0,2348.49,1.17
46.0,2354.67,390.0,2285.92,1.63
63.0,2297.0,880.0,2259.28,1.93
74.0,2269.0,720.0,2265.45,2.05
79.67,2262.67,640.0,2267.48,2.07
82.33,2265.33,640.0,2267.56,2.12
